type_value	subject	region	region_level	indicator2	val_indicator2	mean	se	n	n_res
lev2	num	regs	16	edu11	3	.5929990679198045	.0827256318298913	74	.
lev2	num	regs	16	edu11	4	.6638387703143777	.0592484342747898	184	.
lev2	num	regs	16	edu11	5	.814681788613598	.0448696001966655	187	.
lev2	psl	regs	1	age_gr	1	.2575027491314754	.0671506926375791	117	.
lev2	psl	regs	1	age_gr	2	.2654321096057332	.0719925595868354	75	.
lev2	psl	regs	1	age_gr	3	.3381305783478182	.1420514633260012	22	.
lev2	psl	regs	1	lnghome	1	.2161080890234194	.0811660693106645	82	.
lev2	psl	regs	1	lnghome	2	.3044087315369982	.0673514306192509	130	.
lev2	psl	regs	1	lnghome	3	.1029314358171592	.5152864379413392	2	.
lev2	psl	regs	1	gender	1	.2895141888767269	.0520296035697769	113	.
lev2	psl	regs	1	gender	2	.2454239689825112	.0768129298818467	101	.
lev2	psl	regs	1	edu11	2	.4952017353781981	.1113467900036201	32	.
lev2	psl	regs	1	edu11	3	.1386602407801764	.1192602355887806	17	.
lev2	psl	regs	1	edu11	4	.1809006360364352	.0936222430413101	43	.
lev2	psl	regs	1	edu11	5	.257809675166928	.0674513895410042	122	.
lev2	psl	regs	2	age_gr	1	.1988802134471677	.0746342361589835	82	.
lev2	psl	regs	2	age_gr	2	.2506617852875828	.0641873103177089	87	.
lev2	psl	regs	2	age_gr	3	.2186944576492414	.1176646576077741	31	.
lev2	psl	regs	2	lnghome	1	.2940499343410941	.1155127428157284	29	.
lev2	psl	regs	2	lnghome	2	.2142213331286327	.0575482625880684	168	.
lev2	psl	regs	2	gender	1	.243828324102961	.0798129356019506	79	.
lev2	psl	regs	2	gender	2	.2086500454224803	.0654975564414291	121	.
lev2	psl	regs	2	edu11	2	.1175031640426637	.0674696374935161	33	.
lev2	psl	regs	2	edu11	3	.2367031867765965	.11463244781264	26	.
lev2	psl	regs	2	edu11	4	.2360658449722971	.0859951312186627	79	.
lev2	psl	regs	2	edu11	5	.2744851114436534	.0923175418998135	62	.
lev2	psl	regs	3	age_gr	1	.0518472595772438	.0533858019756987	33	.
lev2	psl	regs	3	age_gr	2	.0345678594617768	.0248751724047855	58	.
lev2	psl	regs	3	age_gr	3	.0267680148403225	.0440332535826692	18	.
lev2	psl	regs	3	lnghome	1	.0368192121535496	.025578786882071	70	.
lev2	psl	regs	3	lnghome	2	.0376082599597232	.0594959299245877	35	.
lev2	psl	regs	3	lnghome	3	.6	.5416025603090641	1	.
lev2	psl	regs	3	gender	1	.0389935640006043	.0312550158214628	55	.
lev2	psl	regs	3	gender	2	.0387691662051768	.0293889946049347	54	.
lev2	psl	regs	3	edu11	2	.0532034510262622	.0848927218841041	20	.
lev2	psl	regs	3	edu11	3	.0535255404806541	.1527995137849274	4	.
lev2	psl	regs	3	edu11	4	.0136415575426416	.0172712910343858	61	.
lev2	psl	regs	3	edu11	5	.08729606913662	.0577578871836927	24	.
lev2	psl	regs	4	age_gr	1	.0968334836739063	.0520065390760682	71	.
lev2	psl	regs	4	age_gr	2	.0425818836974339	.038743059883793	50	.
lev2	psl	regs	4	age_gr	3	.0661270662778335	.0859116370642829	18	.
lev2	psl	regs	4	lnghome	1	.0735051675053478	.0459949318104092	90	.
lev2	psl	regs	4	lnghome	2	.0860354709130962	.061623198414515	44	.
lev2	psl	regs	4	gender	1	.1026381130930295	.0637400396982216	48	.
lev2	psl	regs	4	gender	2	.0604651990747592	.0356969494685286	91	.
lev2	psl	regs	4	edu11	2	0	0	12	.
lev2	psl	regs	4	edu11	3	.0867262802498316	.1174393889574443	12	.
lev2	psl	regs	4	edu11	4	.0796736712658994	.0503764447005338	88	.
lev2	psl	regs	4	edu11	5	.1053195629080247	.0742153676571086	27	.
lev2	psl	regs	5	age_gr	1	.3153667789322393	.0478067074517486	185	.
lev2	psl	regs	5	age_gr	2	.3137590543135063	.0356111180035512	380	.
lev2	psl	regs	5	age_gr	3	.2782543826296927	.0878411492792296	66	.
lev2	psl	regs	5	lnghome	1	.3014565167635458	.0458517475427851	306	.
lev2	psl	regs	5	lnghome	2	.309270018934125	.0455591480525151	247	.
lev2	psl	regs	5	lnghome	3	.3653082191560731	.0903615630244185	74	.
lev2	psl	regs	5	gender	1	.3296593577906182	.0437322273304864	227	.
lev2	psl	regs	5	gender	2	.2934987603366551	.0389878287141264	404	.
lev2	psl	regs	5	edu11	2	.2131188941046944	.0891213652037913	56	.
lev2	psl	regs	5	edu11	3	.3305969166264713	.0560173474240319	158	.
lev2	psl	regs	5	edu11	4	.2762378538281428	.053988043243824	203	.
lev2	psl	regs	5	edu11	5	.3550037437461294	.0529264727055572	213	.
lev2	psl	regs	6	age_gr	1	.154700912953866	.1070670362011561	52	.
lev2	psl	regs	6	age_gr	2	.1539450549673878	.0827815065519171	69	.
lev2	psl	regs	6	age_gr	3	.0170368176798083	.0417089280351987	24	.
lev2	psl	regs	6	lnghome	1	.1054949275846554	.128233433219255	13	.
lev2	psl	regs	6	lnghome	2	.1322847031487978	.0603344653892998	126	.
lev2	psl	regs	6	lnghome	3	.2327887691793765	.3592904784447141	3	.
lev2	psl	regs	6	gender	1	.1217427664075568	.0875633828759773	51	.
lev2	psl	regs	6	gender	2	.1328500567390861	.06661303034194	94	.
lev2	psl	regs	6	edu11	2	.096819969919159	.1002371652918356	22	.
lev2	psl	regs	6	edu11	3	.0989464503489833	.070210634961831	21	.
lev2	psl	regs	6	edu11	4	.0925773777544592	.0680281692173878	61	.
lev2	psl	regs	6	edu11	5	.2111895365013196	.1379974363921931	41	.
lev2	psl	regs	7	age_gr	1	.2613290196075191	.148602919663914	36	.
lev2	psl	regs	7	age_gr	2	.1705657260000065	.0748544058901603	77	.
lev2	psl	regs	7	age_gr	3	.104101710242416	.0772202804503007	39	.
lev2	psl	regs	7	lnghome	1	.1006286554201607	.0827504651842521	28	.
lev2	psl	regs	7	lnghome	2	.187737944946664	.0718343985881827	122	.
lev2	psl	regs	7	gender	1	.1877329109862386	.084679258801407	51	.
lev2	psl	regs	7	gender	2	.1636788379138987	.072652117741162	101	.
lev2	psl	regs	7	edu11	2	.1173893369954341	.0869523783834718	20	.
lev2	psl	regs	7	edu11	3	.3731513418477466	.2237154135602934	17	.
lev2	psl	regs	7	edu11	4	.101260993025014	.0614160229131214	61	.
lev2	psl	regs	7	edu11	5	.2228894468887207	.0806365858627305	54	.
lev2	psl	regs	8	age_gr	1	.1660610394559997	.0487816561479267	118	.
lev2	psl	regs	8	age_gr	2	.2328054274150617	.0512060576159316	209	.
lev2	psl	regs	8	age_gr	3	.1199050592292155	.0482131547763703	71	.
lev2	psl	regs	8	lnghome	1	.1490326984950388	.0508200627268282	108	.
lev2	psl	regs	8	lnghome	2	.2102702555284088	.0410562340626763	289	.
lev2	psl	regs	8	gender	1	.1846407300784813	.0462853691329329	157	.
lev2	psl	regs	8	gender	2	.1964127751574602	.0395261661792681	241	.
lev2	psl	regs	8	edu11	2	.1041557662342635	.062347594079043	38	.
lev2	psl	regs	8	edu11	3	.1495884911845467	.0558152931675243	56	.
lev2	psl	regs	8	edu11	4	.1798428162492777	.0470955549179364	192	.
lev2	psl	regs	8	edu11	5	.2717366884088767	.0635942053781884	112	.
lev2	psl	regs	9	age_gr	1	.3722984276301845	.0556166171059195	211	.
lev2	psl	regs	9	age_gr	2	.3818381114462838	.0508639455143798	302	.
lev2	psl	regs	9	age_gr	3	.3678917233877195	.0699183541641305	84	.
lev2	psl	regs	9	lnghome	1	.3089979045870115	.0525261641783108	244	.
lev2	psl	regs	9	lnghome	2	.4275013686704018	.0472738711384423	335	.
lev2	psl	regs	9	lnghome	3	.308580664176086	.2388579080781663	7	.
lev2	psl	regs	9	gender	1	.4092077890906875	.0541272070577731	218	.
lev2	psl	regs	9	gender	2	.348318268452196	.0431042317534909	379	.
lev2	psl	regs	9	edu11	2	.3574340899449785	.1136304412877822	37	.
lev2	psl	regs	9	edu11	3	.326849858468531	.0857304978796892	88	.
lev2	psl	regs	9	edu11	4	.4161051159894129	.0486115513908653	171	.
lev2	psl	regs	9	edu11	5	.370092502417093	.0538265341973948	301	.
lev2	psl	regs	10	age_gr	1	.2817258895569484	.0828518287119835	63	.
lev2	psl	regs	10	age_gr	2	.2525134630779029	.0731526663161411	70	.
lev2	psl	regs	10	age_gr	3	.112467816149361	.0933998909359205	19	.
lev2	psl	regs	10	lnghome	1	.242081119224211	.0830838763469454	59	.
lev2	psl	regs	10	lnghome	2	.2501185499051879	.0556265858093159	93	.
lev2	psl	regs	10	gender	1	.2237504604994338	.0757528505326303	68	.
lev2	psl	regs	10	gender	2	.272085011578554	.0788835852957118	84	.
lev2	psl	regs	10	edu11	2	.185789294087066	.1316824442280505	21	.
lev2	psl	regs	10	edu11	3	.1710149454652968	.0847005766821813	19	.
lev2	psl	regs	10	edu11	4	.2352336866629195	.0842041755481356	57	.
lev2	psl	regs	10	edu11	5	.3087931534917978	.0795921974718992	55	.
lev2	psl	regs	11	age_gr	1	.1505059382009611	.0611107974400456	84	.
lev2	psl	regs	11	age_gr	2	.1954945511519885	.0597312831672207	91	.
lev2	psl	regs	11	age_gr	3	.0634687106314566	.0451778607326297	30	.
lev2	psl	regs	11	lnghome	1	.0946026164377201	.0471938641098658	114	.
lev2	psl	regs	11	lnghome	2	.2587121341789927	.0715639916717935	91	.
lev2	psl	regs	11	gender	1	.2117850809404025	.0696672447287378	72	.
lev2	psl	regs	11	gender	2	.1114764943581232	.038278490356247	133	.
lev2	psl	regs	11	edu11	2	.0761591253222732	.053018080828373	19	.
lev2	psl	regs	11	edu11	3	.21168368235123	.1573289027780241	25	.
lev2	psl	regs	11	edu11	4	.1204254281756123	.0572582168434509	76	.
lev2	psl	regs	11	edu11	5	.192512751413379	.0441926318236687	85	.
lev2	psl	regs	12	age_gr	1	.1311851003677805	.0367802165479841	146	.
lev2	psl	regs	12	age_gr	2	.1050050347407329	.032595722241129	221	.
lev2	psl	regs	12	age_gr	3	.1965443877201213	.0782486400809102	57	.
lev2	psl	regs	12	lnghome	1	.1180994423436959	.0340377157954126	249	.
lev2	psl	regs	12	lnghome	2	.152733495102865	.0509289151203497	156	.
lev2	psl	regs	12	lnghome	3	.0692706599215483	.0833365172879162	15	.
lev2	psl	regs	12	gender	1	.1080116967452061	.0339087693911111	159	.
lev2	psl	regs	12	gender	2	.1432344167724054	.0323438556811798	265	.
lev2	psl	regs	12	edu11	2	.0700057950409661	.0439015083364092	70	.
lev2	psl	regs	12	edu11	3	.1251268287859488	.0629923059814015	58	.
lev2	psl	regs	12	edu11	4	.1088185648759078	.0486679848233191	126	.
lev2	psl	regs	12	edu11	5	.1707064205612712	.0396755407030509	170	.
lev2	psl	regs	13	age_gr	1	.1998914749077229	.0841641069887965	43	.
lev2	psl	regs	13	age_gr	2	.2237622952784535	.0854134843845998	97	.
lev2	psl	regs	13	age_gr	3	.146611368035072	.0814477810649105	28	.
lev2	psl	regs	13	lnghome	1	.2169047222991159	.0711051372778936	143	.
lev2	psl	regs	13	lnghome	2	.1328870979865009	.109174543591534	25	.
lev2	psl	regs	13	gender	1	.1739427797787973	.0894838330134517	82	.
lev2	psl	regs	13	gender	2	.2453571879749217	.0733689025585711	86	.
lev2	psl	regs	13	edu11	2	.3337687351328104	.3385607375928758	4	.
lev2	psl	regs	13	edu11	3	.2315006218441867	.1740940053154794	11	.
lev2	psl	regs	13	edu11	4	.1436438337631118	.0731553112014087	73	.
lev2	psl	regs	13	edu11	5	.2539261349193654	.0794692449485197	80	.
lev2	psl	regs	14	age_gr	1	.0364188345488659	.041640836838093	71	.
lev2	psl	regs	14	age_gr	2	.0467651871909149	.0348568524562914	90	.
lev2	psl	regs	14	age_gr	3	.0093410494695143	.0180003296531107	28	.
lev2	psl	regs	14	lnghome	1	.0257179812967111	.0286768058723	74	.
lev2	psl	regs	14	lnghome	2	.043085505896895	.0320974601445904	114	.
lev2	psl	regs	14	lnghome	3	0	0	1	.
lev2	psl	regs	14	gender	1	.0394363904748896	.0337744213755335	78	.
lev2	psl	regs	14	gender	2	.0326056886814074	.0250125994133804	111	.
lev2	psl	regs	14	edu11	2	.0167330711222488	.0343082041599218	18	.
lev2	psl	regs	14	edu11	3	0	0	29	.
lev2	psl	regs	14	edu11	4	.0309801969478023	.0372193572677286	67	.
lev2	psl	regs	14	edu11	5	.0671902363135714	.0499268544782372	75	.
lev2	psl	regs	15	age_gr	1	.1841959631468622	.0704885240726087	113	.
lev2	psl	regs	15	age_gr	2	.2005332204525797	.051489912110692	199	.
lev2	psl	regs	15	age_gr	3	.0981688383900757	.0470478265924054	68	.
lev2	psl	regs	15	lnghome	1	.1596009836620847	.0435921164889903	201	.
lev2	psl	regs	15	lnghome	2	.197790634163749	.043029660135631	169	.
lev2	psl	regs	15	lnghome	3	.1767963323483902	.2508511900890222	6	.
lev2	psl	regs	15	gender	1	.1712421826486373	.0466344239680835	140	.
lev2	psl	regs	15	gender	2	.1782838154201814	.0445880748677947	240	.
lev2	psl	regs	15	edu11	2	.2273575569785225	.1105193090681389	29	.
lev2	psl	regs	15	edu11	3	.1736553344156388	.1025827649288261	47	.
lev2	psl	regs	15	edu11	4	.1327024798710766	.0400790451265429	160	.
lev2	psl	regs	15	edu11	5	.2151236211940614	.0523654704547011	144	.
lev2	psl	regs	16	age_gr	1	.2414413891117964	.0643379840316518	115	.
lev2	psl	regs	16	age_gr	2	.2890173655396785	.0563554929080385	199	.
lev2	psl	regs	16	age_gr	3	.2531611514968416	.0795684726166448	87	.
lev2	psl	regs	16	lnghome	1	.2298209152599798	.0664317966798475	92	.
lev2	psl	regs	16	lnghome	2	.2799195896408987	.0585834509996176	303	.
lev2	psl	regs	16	lnghome	3	.7146949704195783	.7282286623068999	2	.
lev2	psl	regs	16	gender	1	.2832391023258163	.0552023430606023	132	.
lev2	psl	regs	16	gender	2	.2546601201702276	.0679527347798028	269	.
lev2	psl	regs	16	edu11	2	.0765939474458474	.0677763267709958	40	.
lev2	psl	regs	16	edu11	3	.186965156912117	.0699372248567658	57	.
lev2	psl	regs	16	edu11	4	.2022015603561327	.0634773343767994	138	.
lev2	psl	regs	16	edu11	5	.4066040376512856	.0764969291961468	166	.
